HUMAN_TRANSCRIPTION,SYSTEM_TRANSCRIPTION,CENTURY,ImageID,TEXT_LINE_NUM
"ἰδίᾳ θ᾽ ἑκάστῳ καὶ πόλει, τὸν μὲν κακὸν","ειία φ᾽ ἀκαστῷ καὶπλι ὸνετεν καίόν,",16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,2
"κακόν τι πάσχειν, τὸν δὲ χρηστὸν εὐτυχεῖν",καμὸν ὸ παχειν ὸν δέχαρτον εὐτχείν,16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,3
"σὺ μέν, ὦ πατρὶς Ἰλιάς","λωμν ὥπαρις λαρ,",16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,4
τῶν ἀπορθήτων πόλις οὐκέτι λέξῃ,ῶν ἀπὸρ θήτῶν παλο χάρηλάξη,16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,5
τοῖον Ἑλλάνων νέφος ἀμφί σε καλύπτει,ώρονε ἐχιονῶν νεφὸς ἀμφρισυ καλπτει,16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,6
δορὶ δὴ δορὶ πέρσαν,δορὶδεδορὶ πάρ σαη,16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,7
ἀπὸ δὲ στεφάναν κέκαρσαι,ἀπὶ δὲ σρφνον κακτραί τ,16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,8
"πύργων, κατὰ δ᾽ αἰθάλου",πυριῶν καταρ δ᾽ ἀνταλ καπν,16,25 Bodleian-Library-MS-Barocci-37_00109_fol-52r.jpg,9
κηλῖδ᾽ οἰκτροτάταν κέχρωσαι,χήλιν οὐτροῴξατς κεχρραί,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,1
"τάλαιν᾽,οὐκέτι σ᾽ ἐμβατεύσω",ταλαιν ὐκατὸς ἐμκρατετῳ,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,2
μεσονύκτιος ὠλλύμαν,μετονυκτιος ώλόμην,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,3
ἦμος ἐκ δείπνων ὕπνος ἡδὺς,ἢμὸς ει δεὶ πνῶν λὐπνος ηανο,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,4
ἐπ᾽ ὄσσοις σκίδναται,"ὁπ όσοις κὶ δνάταί,, ",16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,5
μολπᾶν δ᾽ ἄπο καὶ χοροποιὸν,μολπῶν ᾽ ἀτὸ καὶ χροποιίν,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,6
θυσίαν καταπαύσας,φυσιῶν κατα παυάς,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,7
πόσις ἐν θαλάμοις ἔκειτο,ποσις ᾽ ἐν ταλαμὸὸς οκειο,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,8
ξυστὸν δ᾽ ἐπὶ πασσάλῳ,ξυστον δν ἑπὶ πασσαλει,16,26 Bodleian-Library-MS-Barocci-37_00110_fol-52v.jpg,9
ναύταν οὐκέθ᾽ ὁρῶν ὅμιλον,αυτην οὑκὸ  όρὼν ομιλόν,16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,1
Τροίαν Ἰλιάδ᾽ ἐμβεβῶτα,"τΤροιαν ἵλία δ᾽ εἐμρ εἝῴαοτα,",16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,2
ἐγὼ δὲ τον πλόκαμον ἀναδέτοις,εγω δετοι τὸν πλοικαμόν ἀναδήτ ς,16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,3
μίτραισιν ἐρρυθμιζόμην,μὴ τραίσιν ἐρρύθμηξόμην,16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,4
χρυσέων ἐνόπτρων,χρυσ ῶν ἐν ὁπτρν,16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,5
λεύσουσ᾽ ἀτέρμονας εἰς αὐγάς,χυσοῦς ἀτερμονας ἐς αὐτας δ,16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,6
ἐπιδέμνιος ὡς πέσοιμ᾽ ἐς εὐνήν,"ἐπιδέμητος ὡς πε᾽σόίμν᾽ ερ ὐνην, ",16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,7
ἀνὰ δὲ κέλαδος ἔμολε πόλιν,αναὶ δὲ κτλάδὸς ἐμολί πόλίν,16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,8
κέλευσμα δ᾽ ἦν κατ᾽ ἄστυ Τροίας,"ἢειεχομα δλν κατα στὐτροίας,",16,27 Bodleian-Library-MS-Barocci-37_00111_fol-53r.jpg,9
τόδ᾽· Ὦ παῖδες Ἑλλήνων,"τοσὶν ώπαιδὲς ἐλλήν άι,",16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,1
πότε δὴ πότε τὴν Ἰλιάδα σκοπιὰν,πέτε δὴ πίτε ζ ιλλαδασκοπιόν,16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,2
πέρσαντες ἥξετ᾽ οἴκους,"περξέντεο. ηξς τ᾽ ἑροίκοο,",16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,3
λέχη δὲ φίλια μονόπεπλος,"εχὴ δὲ Τριλία , μον ὁ πρπλὸς ",16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,4
"λιποῦσα, Δωρὶς ὡς κόρη","λιπουσλςεωργρῶς τόρη,",16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,5
σεμνὰν προσίζουσ᾽,σέμνὴν προσικηαν,16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,6
οὐκ ἤνυσ᾽ Ἄρτεμιν ἁ τλήμων,σκἡνύα᾽ ἀρτέμιν Τὐτλίμων,16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,7
ἄγομαι δὲ θανόντ᾽ ἰδοῦσ᾽ ἀκοίτην,αὐτόμαι οῳ επφνοντ᾽ ιδοὐν ἀκδίτην,16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,8
τὸν ἐμὸν ἅλιον ἐπὶ πέλαγος,ινσμὸν ἁἈλτον ἀπίπρίατος,16,28 Bodleian-Library-MS-Barocci-37_00112_fol-53v.jpg,9
πόλιν τ᾽ ἀποσκοποῦσ,πολιν τ᾽ ἀπί σκοπουανῳ,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,1
ἐπεὶ νόστιμον ναῦς ἐκίνησεν πόδα,επει νοσμον ναὸς ἐκίνησε ποδας,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,2
καί μ᾽ ἀπὸ γᾶς ὥρισεν Ἰλιάδος,καιμ ἀπτῆς ὥρισεν ψλάδφο,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,3
τάλαιν᾽ ἀπεῖπον ἄλγει,ταλαίν ἀπειπιν ἀλτείν,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,4
τὰν τοῖν Διοσκούροιν Ἑλέναν κάσιν,ι᾽ νν διοσκουρῶν χνένην κασιν,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,5
Ἰδαῖόν τε βούταν,ιδαίον τ᾽ υραί,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,6
"αἰνόπαριν κατάρᾳ διδοῦσ᾽, ἐπεί με",αινὁ παριν καταρῳ διδοὐο επεμ,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,7
γῆς ἐκ πατρῴας ἀπώλεσεν,τῆς οὐ πατρῴας ἁπυλεαο,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,8
"ἐξῴκισέν τ᾽ οἴκων γάμος, οὐ γάμος",ερωκαισε τ᾽ ονμωνταμὸς οὐτατμὸς,16,29 Bodleian-Library-MS-Barocci-37_00113_fol-54r.jpg,9
ἀλλ᾽ ἀλάστορός τις οἰζύς,"ααλασορος ὸς τονξλς, ",16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,1
ἥν μήτε πέλαγος ἅλιον,εν μη τρ πρρατος Ἀίξόν,16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,2
ἀπαγάγοι πάλιν,ἀπατατοι παίιν,16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,3
μήτε πατρῷον ἵκοιτ᾽ ἐς οἶκον,"μωτς πατρῷον ἵκδὶ τ᾽ ρ οὐκόν, τα",16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,4
"ὦ φίλτατ᾽ ἀνδρῶν Πρίαμε, φιλτάτη δὲ σύ",ριλξατανδρῶ πριαμεη ἐφιλλάῶτη δεσυτ,16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,5
"Ἑκάβη, δακρύω σ᾽ εἰσορῶν πόλιν τε σὴν",εκαρο δακρὼς ἑκορῶν πολντσην,16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,6
τήν τ᾽ ἀρτίως θανοῦσαν ἔκγονον σέθεν,τὼ τ᾽ ἀρτνῶς θάνήσαν ἐκτόνον σώτεν,16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,7
"φεῦ· οὐκ ἔστι πιστὸν οὐδέν, οὔτ᾽ εὐδοξία","φεν οκέστν ηυδενπίστιν οὐτ᾽ ἀδρία,",16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,8
οὔτ᾽ αὖ καλῶς πράσσοντα μὴ πράξειν κακῶς,α τ᾽ αὐκαλῶς πρασοντ᾽ μὶ τραξναι,16,30 Bodleian-Library-MS-Barocci-37_00114_fol-54v.jpg,9
φύρουσι δ᾽ αὐτὰ θεοὶ πάλιν τε καὶ πρόσω,φυρεσιδι αὐφοθεοι παλιν τκα προξῳ,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,1
"ταραγμὸν ἐντιθέντες, ὡς ἀγνωσίᾳ",ταραίμον ἐντιτόν τες ὥς ον ἀίνωσια,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,2
σέβωμεν αὐτούς. ἀλλὰ ταῦτα μὲν τί δεῖ,"σεικωμεν αὐτοῦς, ἀλαλαάτξαὐτῳμνὼ δει",16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,3
"θρηνεῖν, προκόπτοντ᾽ οὐδὲν ἐς πρόσθεν κακῶν",ἀρινειν προκοπτόν τνηδενεις προλθε κακὼν,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,4
"σὺ δ᾽, εἴ τι μέμφῃ τῆς ἐμῆς ἀπουσίας","γαδ εικιμεμφη τος ἐμης ἀποῦ σιαρυ,",16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,5
σχές· τυγχάνω γὰρ ἐν μέσοις Θρῄκης ὅροις,σχες Ἕαγχν ν γαρεν μεςις τραμὸς Ἀρόίς,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,6
"ἀπών, ὅτ᾽ ἦλθες δεῦρ᾽· ἐπεὶ δ᾽ ἀφικόμην",εἀπῶν εν ἡλθερδεύρο επειδὶ᾽ ἀριμο μου,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,7
ἤδη πόδ᾽ ἔξω δωμάτων αἴροντί μοι,ἢδὴ πίσι δρ δυματόν ατρον τείμοι,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,8
ἐς ταὐτὸν ἥδε συμπίτνει δμωὶς σέθεν,εις ταὐτόν ησδὲ ὑκπίτνει δμῶῶς σάτὸς,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,9
λέγουσα μύθους ὧν κλύων ἀφικόμην,λεταεκμωτοῦς τῶν ελύῶν ἀρικεμην,16,31 Bodleian-Library-MS-Barocci-37_00115_fol-55r.jpg,10
αἰσχύνομαί σε προσβλέπειν ἐναντίον,αίσγυτομαῖσε προς γαλίπειν ἐῶν αὐτίόν,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,1
"Πολυμῆστορ, ἐν τοιοῖσδε κειμένη κακοῖς","πολέμησορ᾽ ἐντοι οἶςδεκειμεων κακδξο,",16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,2
"ὅτῳ γὰρ ὤφθην εὐτυχοῦσ᾽, αἰδώς μ᾽ ἔχει",ὁτῷ γαρ ώφθὴν εὐτχοί δ αιδυσμν ἔχ,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,3
ἐν τῷδε πότμῳ τυγχάνουσ᾽ ἵν᾽ εἰμὶ νῦν,ἐντογὼ δς πδιμρ τχχνησαιν ἐἶμιν,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,4
κοὐκ ἂν δυναίμην προσβλέπειν ὀρθαῖς κόραις,κκαν διναίμὴν πρὸς ἐλεπεινας ορθάίδο,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,5
ἀλλ᾽ αὐτὸ μὴ δύσνοιαν ἡγήσῃ σέθεν,θειαὐτι μνη δνόνοιαν κτηση σάάν,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,6
Πολυμῆστορ· ἄλλως δ᾽ αἴτιόν τι καὶ νόμος,ξολύμηστορ αλῶς δ αίτιόν τη όνομς,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,7
γυναῖκας ἀνδρῶν μὴ βλέπειν ἐναντίον,γυναίκας ἀενδρῶν μ τολεπείν ἐν αντιν,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,8
καὶ θαῦμά γ᾽ οὐδέν. ἀλλὰ τίς χρεία σ᾽ ἐμοῦ,καὶξαὐματρόδον αίατὸς χρρία σκω,16,32 Bodleian-Library-MS-Barocci-37_00116_fol-55v.jpg,9
τί χρῆμ᾽ ἐπέμψω τὸν ἐμὸν ἐκ δόμων πόδα,"κε χρόμν᾽ οπεμψντον ἐμὸν ὐκδιμων πίδα,",16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,1
ἴδιον ἐμαυτῆς δή τι πρὸς σὲ βούλομαι,"α ειδιον εμαύτης δη τ προς σε δηλολαρ,",16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,2
καὶ παῖδας εἰπεῖν σούς· ὀπάονας δέ μοι,αὶπαιδας ειπειν θυς ὁπαιονας δμον,16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,3
χωρὶς κέλευσον τῶνδ᾽ ἀποστῆναι δόμων,χωρις καχλυσον τχῶν δ᾽ ἀποστὴν αιδόμην,16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,4
χωρεῖτ᾽· ἐν ἀσφαλεῖ γὰρ ἥδ᾽ ἐρημία,χωρειν ἀν αρφαλγειταρ ἱδι ἐρήμια,16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,5
"φίλη μὲν εἶ σύ, προσφιλὲς δέ μοι τόδε",φιλέμην ἐἶσυ προς ριλέονέμοιτοδτο,16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,6
στράτευμ᾽ Ἀχαιῶν. ἀλλὰ σημαίνειν σε χρῆν,στρατυγ Ἀχαλίν αία σήμαίνεννσεχρω,16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,7
τί χρὴ τὸν εὖ πράσσοντα μὴ πράσσουσιν εὖ,"ψχὴ τὸν ὐτραόσόν τ, μη τρα σσουσιν ευ",16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,8
πρῶτον μὲν εἰπὲ παῖδ᾽ ὃν ἐξ ἐμῆς χερὸς,φιλοις ἐπαραείν ὥς εὐτογμος εἶμυ γω,16,33 Bodleian-Library-MS-Barocci-37_00117_fol-56r.jpg,9
Πολύδωρον ἔκ τε πατρὸς ἐν δόμοις ἔχεις,πελιδωρον. ἐκεὶ πατρὸςς ἐνδαμιτςεὐχ,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,1
εἰ ζῇ· τὰ δ᾽ ἄλλα δεύτερόν σ᾽ ἐρήσομαι,εις ελ τα δαια δευτερόναν ερηόμα,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,2
μάλιστα· τοὐκείνου μὲν εὐτυχεῖς μέρος,καλὶσα τουμεινομς εὐτύχείςμερος,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,3
"ὦ φίλταθ᾽, ὡς εὖ κἀξίως λέγεις σέθεν",φοιλξαφ᾽ ρ α κατιως σά τενχετεις,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,4
τί δῆτα βούλῃ δεύτερον μαθεῖν ἐμοῦ,δὴ ξαούχεί δεύτερονμασειν όμο,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,5
εἰ τῆς τεκούσης τῆσδε μέμνηταί τί μου,ειτης τεκουσης τῆς δὲ κα μνήταί μον,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,6
καὶ δεῦρό γ᾽ ὡς σὲ κρύφιος ἐζήτει μολεῖν,"α ρδεῶρὁι αισει κρυφιὸς εξέτεννυολίν,",16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,7
χρυσὸς δὲ σῶς ὃν ἦλθεν ἐκ Τροίας ἔχων,αε χισος ον τὸς ον ἡλθεν ἐκ τροίας ἔχων,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,8
"σῶς, ἐν δόμοις γε τοῖς ἐμοῖς φρουρούμενος",ὸς ὑνδόμότο ν τὸὸς εἐμοιςφροῦ δέμτνη,16,34 Bodleian-Library-MS-Barocci-37_00118_fol-56v.jpg,9
σῶσόν νυν αὐτὸν μηδ᾽ ἔρα τῶν πλησίον,α τρτον να  αὐτιν ὸ δι δρλῶν πλασιόν,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,1
"ἥκιστ᾽· ὀναίμην τοῦ παρόντος, ὦ γύναι","τα κκμι ς οναίμὴν οὐ παρόντος ώείυναι,",16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,2
οἶσθ᾽ οὖν ἃ λέξαι σοί τε καὶ παισὶν θέλω,α οια᾽ ἀν ὁλδξαί σὸτ κξαὶπαισι τελῶς,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,3
οὐκ οἶδα· τῷ σῷ τοῦτο σημανεῖς λόγῳ,αο χκοιδκς ζῶσν τὸται σήμανοις χόγω,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,4
"ἔστ᾽, ὦ φιληθεὶς ὡς σὺ νῦν ἐμοὶ φιλῇ,",ετὶ ριλήθεις ὥς συνεν εμοὶφρνλί,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,5
τί χρῆμ᾽ ὃ κἀμὲ καὶ τέκν᾽ εἰδέναι χρεών,εχριμω ὁ καμι τχαί τέον ιδναί χαρόν,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,6
χρυσοῦ παλαιαὶ Πριαμιδῶν κατώρυχες,α χρυσοῦ παλαίαὶ πρίαμισῶν κατόρχως,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,7
ταῦτ᾽ ἔσθ᾽ ἃ βούλῃ παιδὶ σημῆναι σέθεν,ειατ᾽ όαξ᾽ ῳδάλείπαίδι σήμηναίισκτοτῳ,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,8
"μάλιστα, διὰ σοῦ γ᾽· εἶ γὰρ εὐσεβὴς ἀνήρ",α καλισα διαοὼτ᾽ ειγαρ εγάρης νης,16,35 Bodleian-Library-MS-Barocci-37_00119_fol-57r.jpg,9
τί δῆτα τέκνων τῶνδε δεῖ παρουσίας,"κεδητάτἐηνῶν τῶν ὲ δεὶπαρεσίας,",16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,1
"ἄμεινον, ἢν σὺ κατθάνῃς, τούσδ᾽ εἰδέναι","αμεένον κὐ συ κατρανος,τοῦοξεἰν δὲναι",16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,2
καλῶς ἔλεξας· τῇδε καὶ σοφώτερον,ξαλῶς ελεξαςτοος κταφῶτερον,16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,3
οἶσθ᾽ οὖν Ἀθάνας Ἰλίας ἵνα στέγαι,τανειαλ᾽ ον ἁδανας ιλίας ἵνα στεταίο,16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,4
ἐνταῦθ᾽ ὁ χρυσός ἐστι; σημεῖον δὲ τί,α ν τν τ᾽ ὁχρυσός ἐἰστί σήμειον δὲ ε,16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,5
μέλαινα πέτρα γῆς ὑπερτέλλουσ᾽ ἄνω,"α μελαιν απετρῦ τὸς ὑπερτελλις ἀνα,",16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,6
ἔτ᾽ οὖν τι βούλῃ τῶν ἐκεῖ φράζειν ἐμοί,"τα ἐκι τν τ ρελεί ῶν ἐκεὶ ράξν ἐοόι,",16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,7
σῶσαί σε χρήμαθ᾽ οἷς συνεξῆλθον θέλω,Κα ω αὶσε χρήμαθ᾽ ος τχνδξλην ἁλό,16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,8
ποῦ δῆτα; πέπλων ἐντὸς ἢ κρύψασ᾽ ἔχεις,ατ σουδήτ πὶ πλῶν ἐντὸς τ᾽ ἡκρύττας ἔχως,16,36 Bodleian-Library-MS-Barocci-37_00120_fol-57v.jpg,9
